Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Item_Visibility_MeanRatio,Item_Visibility_Ratio_OutletSize,Outlet_Years,Item_Fat_Content_Low Fat,Item_Fat_Content_Regular,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Type_Combined_Drinks,Item_Type_Combined_Food,Item_Type_Combined_Non-Consumable
FDO09,13.5,0.125170423,Snack Foods,261.491,OUT013,2,2,3418.883,0.9382413989193177,1.575731231833594,26,0,1,0,1,0,0,0,1,0
FDP38,10.1,0.032152004,Canned,50.6008,OUT049,1,0,404.8064,0.8760887616117681,0.5022375636496553,14,1,0,0,1,0,0,0,1,0
FDI48,11.85,0.056033565,Baking Goods,51.4666,OUT017,0,1,974.0654,0.9300460756039519,0.7999290337270607,6,0,1,0,1,0,0,0,1,0
FDS58,9.285,0.021049215,Snack Foods,161.0578,OUT045,0,1,2406.867,0.9267105099348099,0.30049628674640194,11,0,1,0,1,0,0,0,1,0
FDJ55,12.8,0.023526504,Meat,223.5404,OUT035,0,1,5626.01,0.9294568251260457,0.33586179304664676,9,0,1,0,1,0,0,0,1,0
NCF06,6.235,0.020229757,Household,260.8962,OUT049,1,0,5956.9126,0.9310779225798819,0.31600344006254044,14,1,0,0,1,0,0,0,0,1
FDF41,12.15,0.131445848,Frozen Foods,246.846,OUT045,0,1,6404.996,0.8765027630276885,1.876506522083221,11,1,0,0,1,0,0,0,1,0
NCL05,19.6,0.083862625,Health and Hygiene,44.077,OUT019,0,0,216.385,1.6625678652252918,1.1972136447514066,28,1,0,1,0,0,0,0,0,1
FDT24,12.35,0.18614827,Baking Goods,78.2328,OUT049,1,0,1158.492,0.9595370639832032,2.9077706510113095,14,0,1,0,1,0,0,0,1,0
FDK08,9.195,0.204713036,Fruits and Vegetables,101.0016,OUT010,2,2,202.4032,1.4593946913319042,2.577068261474796,15,0,1,1,0,0,0,0,1,0
FDU55,16.2,0.036057562,Fruits and Vegetables,260.3278,OUT018,1,2,2342.9502,1.0031395299099972,0.5632452051830547,4,1,0,0,0,1,0,0,1,0
NCY18,7.285,0.031327839,Household,174.6054,OUT017,0,1,2976.7918,0.9348909772526764,0.44723279662871585,6,1,0,0,1,0,0,0,0,1
FDS11,7.05,0.055558509,Breads,224.7088,OUT046,0,0,3131.9232,0.9222899219997794,0.7931471863281625,16,0,1,0,1,0,0,0,1,0
FDC28,7.905,0.047704382899999995,Frozen Foods,109.9254,OUT019,0,0,108.5254,0.8333333333333333,0.6810225427873938,28,1,0,1,0,0,0,0,1,0
FDR59,14.5,0.063863551,Breads,262.3594,OUT046,0,0,4448.2098,0.9296326042264943,0.9117090558455252,16,0,1,0,1,0,0,0,1,0
DRE15,13.35,0.016765330000000002,Dairy,75.7012,OUT017,0,1,1442.1228,0.8333333333333334,0.23934001391871648,6,1,0,0,1,0,0,1,0,0
FDP19,11.5,0.1480770922222222,Fruits and Vegetables,128.4652,OUT049,1,0,2841.6344,0.8181818181818181,2.313071310578781,14,1,0,0,1,0,0,0,1,0
DRN47,12.1,0.016852909,Hard Drinks,180.666,OUT049,1,0,2876.256,0.8729594591309784,0.26325463123758475,14,1,0,0,1,0,0,1,0,0
FDJ34,11.8,0.094037241,Snack Foods,124.5704,OUT018,1,2,1001.3632,1.0031395313580287,1.468929738008725,4,0,1,0,0,1,0,0,1,0
FDX21,7.05,0.085312137,Snack Foods,107.4912,OUT018,1,2,982.7208,0.8782920719768257,1.332637301134499,4,1,0,0,0,1,0,0,1,0
FDI57,19.85,0.053764023,Seafood,195.7768,OUT027,1,2,3547.3824,0.9942317123798768,0.8398329361841345,28,1,0,0,0,0,1,0,1,0
NCI42,18.75,0.010365546,Household,207.0954,OUT046,0,0,3125.931,0.9222899556342433,0.14797739882931596,16,1,0,0,1,0,0,0,0,1
FDL03,19.25,0.027135522,Meat,196.311,OUT045,0,1,3142.576,0.9351057161978081,0.38738373853491914,11,0,1,0,1,0,0,0,1,0
FDX37,16.2,0.06080283544444445,Canned,100.57,OUT013,2,2,1398.18,0.9000000000000001,0.7654278422774825,26,1,0,0,1,0,0,0,1,0
FDW57,8.31,0.116148596,Snack Foods,176.0028,OUT018,1,2,4427.57,1.0189269763862319,1.8143251001202945,4,0,1,0,0,1,0,0,1,0
FDX14,13.1,0.075363922,Dairy,73.8354,OUT017,0,1,1956.1204,0.927506767483783,1.075887092019606,6,1,0,0,1,0,0,0,1,0
FDD09,13.5,0.021496403,Fruits and Vegetables,180.5976,OUT046,0,0,3078.6592,0.9329565606715325,0.3068802936311029,16,1,0,0,1,0,0,0,1,0
FDM09,11.15,0.085931544,Snack Foods,169.679,OUT046,0,0,1018.674,0.8747287919944005,1.226749305681236,16,0,1,0,1,0,0,0,1,0
NCW54,7.5,0.096806008,Household,56.2588,OUT018,1,2,687.1056,1.0239536065519625,1.5121798816823064,4,1,0,0,0,1,0,0,0,1
DRL11,10.5,0.04778563,Hard Drinks,156.5946,OUT027,1,2,3787.0704,0.9251308078651806,0.7464461123065262,28,1,0,0,0,0,1,1,0,0
FDJ58,15.6,0.105725004,Snack Foods,169.9764,OUT018,1,2,2748.4224,0.8782920654305292,1.6515010518725384,4,0,1,0,0,1,0,0,1,0
FDX21,7.05,0.148764535,Snack Foods,111.1912,OUT019,0,0,109.1912,1.5315372029869445,2.1237461998965355,28,1,0,1,0,0,0,0,1,0
FDA20,6.78,0.066997921,Fruits and Vegetables,186.524,OUT017,0,1,2609.936,1.0047208988623046,0.9564549784981904,6,1,0,0,1,0,0,0,1,0
FDL34,16.0,0.040938155,Snack Foods,141.1496,OUT035,0,1,4516.7872,0.9988808230324214,0.5844286147368749,9,1,0,0,1,0,0,0,1,0
FDL38,13.8,0.014661762,Canned,89.1172,OUT027,1,2,2319.6472,0.8704928708878586,0.22902732985760696,28,0,1,0,0,0,1,0,1,0
DRL11,10.5,0.048213766,Hard Drinks,159.6946,OUT018,1,2,3629.2758,0.9334195298838328,0.7531339063721996,4,1,0,0,0,1,0,1,0,0
FDO40,17.1,0.032761024,Frozen Foods,148.8392,OUT018,1,2,2087.9488,0.9334195376084058,0.5117508966603725,4,1,0,0,0,1,0,0,1,0
DRZ24,7.535,0.068953878,Soft Drinks,121.644,OUT045,0,1,1557.972,0.7692307692307692,0.9843780062945063,11,1,0,0,1,0,0,1,0,0
FDM52,15.1,0.025988508,Frozen Foods,146.6076,OUT035,0,1,2364.9216,0.9993290438325839,0.3710090923618368,9,1,0,0,1,0,0,0,1,0
FDM52,15.1,0.026140452,Frozen Foods,149.0076,OUT017,0,1,4138.6128,1.0051717052210754,0.3731782282556645,6,1,0,0,1,0,0,0,1,0
FDV49,10.0,0.025932408,Canned,264.7226,OUT018,1,2,3171.8712,0.9260469423517113,0.4050829744077175,4,1,0,0,0,1,0,0,1,0
FDF47,20.85,0.098170402,Starchy Foods,224.0746,OUT017,0,1,2243.746,1.004720893392584,1.401469901343188,6,1,0,0,1,0,0,0,1,0
FDF56,16.7,0.119439636,Fruits and Vegetables,182.1976,OUT035,0,1,724.3904,0.874563387597455,1.7051071552236925,9,0,1,0,1,0,0,0,1,0
FDW12,8.315,0.059540542,Baking Goods,143.6444,OUT010,2,2,145.1444,1.4591731725381614,0.749537225656734,15,0,1,1,0,0,0,0,1,0
FDY09,15.6,0.044122209,Snack Foods,173.8054,OUT019,0,0,175.1054,1.526066727020391,0.6298838207291187,28,1,0,1,0,0,0,0,1,0
FDY55,16.75,0.081304829,Fruits and Vegetables,258.4988,OUT035,0,1,4111.9808,1.1224877625011902,1.1606988293411975,9,1,0,0,1,0,0,0,1,0
FDU36,6.15,0.081014461,Baking Goods,98.8384,OUT019,0,0,492.692,1.6183717451844484,1.1565535675920076,28,1,0,1,0,0,0,0,1,0
NCR06,12.5,0.006775667,Household,42.9112,OUT049,1,0,1022.6688,1.000623020341328,0.10584082056537966,14,1,0,0,1,0,0,0,0,1
FDW24,6.8,0.03749705,Baking Goods,49.9034,OUT046,0,0,194.4136,0.8747287932035624,0.5353037768365315,16,1,0,0,1,0,0,0,1,0
FDF16,7.3,0.086060695,Frozen Foods,149.8076,OUT013,2,2,2808.3444,0.8740008584577126,1.0833911214377316,26,1,0,0,1,0,0,0,1,0
NCR18,15.85,0.020519478,Household,42.5112,OUT049,1,0,852.224,1.0006230463284347,0.32052909168842797,14,1,0,0,1,0,0,0,0,1
DRD01,12.1,0.061163967,Soft Drinks,56.5614,OUT035,0,1,828.921,0.9221155152074716,0.8731700904845842,9,0,1,0,1,0,0,1,0,0
FDS15,9.195,0.07821891,Meat,107.6596,OUT045,0,1,323.5788,0.8765027682409491,1.1166445878552245,11,0,1,0,1,0,0,0,1,0
FDT19,7.59,0.14492016,Fruits and Vegetables,174.708,OUT013,2,2,2942.836,0.8711820887476402,1.8243544821632625,26,0,1,0,1,0,0,0,1,0
FDE59,12.15,0.062235983,Starchy Foods,34.5532,OUT013,2,2,359.532,0.9288589815405836,0.7834692877642877,26,1,0,0,1,0,0,0,1,0
FDE04,19.75,0.030166924,Frozen Foods,179.766,OUT010,2,2,719.064,1.561727751228881,0.37976195315046923,15,0,1,1,0,0,0,0,1,0
NCV17,18.85,0.016104504,Health and Hygiene,130.2626,OUT035,0,1,2360.9268,1.0148950009344928,0.2299061343566768,9,1,0,0,1,0,0,0,0,1
FDC17,12.15,0.01544786,Frozen Foods,211.2928,OUT013,2,2,2735.1064,0.9215224020519133,0.19446826880974033,26,1,0,0,1,0,0,0,1,0
FDI45,13.1,0.037574137,Fruits and Vegetables,174.2054,OUT035,0,1,3677.2134,0.9221155178957604,0.5364042624012626,9,1,0,0,1,0,0,0,1,0
FDZ33,10.195,0.106876976,Snack Foods,146.7076,OUT027,1,2,3842.9976,0.9270946369651571,1.6694956879354297,28,1,0,0,0,0,1,0,1,0
FDJ56,8.985,0.32111501,Fruits and Vegetables,100.77,OUT019,0,0,199.74,1.6148105868479248,4.584202694662662,28,1,0,1,0,0,0,0,1,0
FDN25,7.895,0.061124626,Breakfast,58.5588,OUT013,2,2,171.7764,0.9215224054360963,0.7694787627453151,26,0,1,0,1,0,0,0,1,0
FDC10,9.8,0.127599399,Snack Foods,118.9098,OUT019,0,0,120.5098,1.531537206213082,1.8215950376568701,28,0,1,1,0,0,0,0,1,0
FDQ22,16.75,0.029785889,Snack Foods,38.9822,OUT049,1,0,628.5152,1.0006230191511003,0.46527713552471156,14,1,0,0,1,0,0,0,1,0
NCR54,16.35,0.08813219655555556,Household,198.211,OUT035,0,1,2946.165,0.9,1.2581655804146845,9,1,0,0,1,0,0,0,0,1
DRK11,8.21,0.010762387,Hard Drinks,149.5392,OUT035,0,1,1789.6704,0.91664505415049,0.15364265745909045,9,1,0,0,1,0,0,1,0,0
DRI37,15.85,0.108206497,Soft Drinks,58.3904,OUT017,0,1,468.7232,0.9348909872689807,1.5447440937980672,6,1,0,0,1,0,0,1,0,0
FDX37,16.2,0.063127333,Canned,100.47,OUT049,1,0,1597.92,0.934407076326424,0.9860946125044177,14,1,0,0,1,0,0,0,1,0
FDF05,17.5,0.02687089,Frozen Foods,264.491,OUT046,0,0,3681.874,0.9222899104669331,0.38360588110155297,16,1,0,0,1,0,0,0,1,0
FDW36,11.15,0.099681705,Baking Goods,107.4622,OUT019,0,0,317.5866,1.6148105884346031,1.4230450973611248,28,1,0,1,0,0,0,0,1,0
FDI04,13.65,0.072898645,Frozen Foods,198.1426,OUT035,0,1,1977.426,0.8745633850095129,1.0406930677150745,9,0,1,0,1,0,0,0,1,0
FDB04,11.35,0.063354531,Dairy,88.9856,OUT045,0,1,1230.3984,0.8765027701434913,0.9044423421044354,11,0,1,0,1,0,0,0,1,0
FDU38,10.8,0.082534287,Dairy,191.1504,OUT035,0,1,4410.2592,0.874563390310388,1.1782504370239857,9,1,0,0,1,0,0,0,1,0
FDY28,7.47,0.152024355,Frozen Foods,211.8218,OUT013,2,2,1496.0526,0.9909012141799814,1.913786966852845,26,0,1,0,1,0,0,0,1,0
FDP20,19.85,0.045669236,Fruits and Vegetables,126.402,OUT046,0,0,1012.016,0.9990697442988665,0.6519690086563847,16,1,0,0,1,0,0,0,1,0
FDC29,8.39,0.024342578,Frozen Foods,113.6176,OUT017,0,1,2862.94,1.0047209039351213,0.3475119760444585,6,0,1,0,1,0,0,0,1,0
FDR45,10.8,0.028988288,Snack Foods,239.2222,OUT049,1,0,6692.6216,0.9339756564089411,0.4528180308603638,14,1,0,0,1,0,0,0,1,0
NCC42,15.0,0.044908404,Health and Hygiene,140.2838,OUT046,0,0,1404.838,0.9296326005970778,0.6411074543971006,16,1,0,0,1,0,0,0,0,1
NCF42,17.35,0.168329848,Household,176.7712,OUT017,0,1,2812.3392,0.8796766145514008,2.403058464298372,6,1,0,0,1,0,0,0,0,1
FDZ45,14.1,0.111936685,Snack Foods,198.8084,OUT010,2,2,992.042,1.4579266321461868,1.4091358510661818,15,1,0,1,0,0,0,0,1,0
FDB23,19.2,0.005620213,Starchy Foods,226.6062,OUT017,0,1,5191.2426,0.876534531161897,0.08023354491955428,6,0,1,0,1,0,0,0,1,0
FDC41,15.6,0.117095014,Frozen Foods,78.067,OUT049,1,0,1148.505,0.8760887630238815,1.8291088339900146,14,1,0,0,1,0,0,0,1,0
FDA10,20.35,0.248301532,Snack Foods,124.1072,OUT019,0,0,245.0144,1.6055525094781633,3.5447254617069044,28,1,0,1,0,0,0,0,1,0
NCM26,20.5,0.023274107,Others,154.134,OUT017,0,1,2909.546,0.9304989615933543,0.33225860113255723,6,1,0,0,1,0,0,0,0,1
FDZ58,17.85,0.091354948,Snack Foods,122.3072,OUT019,0,0,122.5072,1.6148105849742687,1.3041732268833133,28,1,0,1,0,0,0,0,1,0
FDW35,10.6,0.011087128,Breads,41.4454,OUT035,0,1,1468.089,0.9221155640882556,0.1582786243896536,9,1,0,0,1,0,0,0,1,0
FDX32,15.1,0.099839365,Fruits and Vegetables,143.3786,OUT035,0,1,1733.7432,0.9314298206453284,1.4252958342445876,9,0,1,0,1,0,0,0,1,0
FDK40,7.035,0.021938404,Frozen Foods,264.691,OUT018,1,2,5785.802,1.0549851918048603,0.34269374236585237,4,1,0,0,0,1,0,0,1,0
FDD04,16.0,0.090480206,Dairy,142.4154,OUT017,0,1,1985.4156,0.9300460779417975,1.2916855059463983,6,1,0,0,1,0,0,0,1,0
FDP28,13.65,0.080640478,Frozen Foods,262.6936,OUT046,0,0,4175.8976,0.9296326037027035,1.1512146272654311,16,0,1,0,1,0,0,0,1,0
NCL42,18.85,0.040338009,Household,246.7144,OUT013,2,2,6615.3888,0.9986862690844157,0.5078025550116149,26,1,0,0,1,0,0,0,0,1
DRB13,6.115,0.007043008,Soft Drinks,190.353,OUT035,0,1,569.259,0.9323495371883624,0.10054521042828451,9,0,1,0,1,0,0,1,0,0
FDC33,8.96,0.069219165,Fruits and Vegetables,196.5768,OUT018,1,2,2759.0752,1.0156787757970502,1.0812534356323014,4,0,1,0,0,1,0,0,1,0
FDO58,19.6,0.039569689,Snack Foods,165.9526,OUT035,0,1,2631.2416,0.922115524207829,0.5648925440787197,9,1,0,0,1,0,0,0,1,0
FDE34,9.195,0.180588082,Snack Foods,182.2634,OUT010,2,2,363.5268,1.5717317133089577,2.273366775346969,15,1,0,1,0,0,0,0,1,0
NCE19,8.97,0.09301462,Household,52.7956,OUT046,0,0,1037.3164,0.8747287888854072,1.3278665224868298,16,1,0,0,1,0,0,0,0,1
NCJ18,12.35,0.274405193,Household,117.1124,OUT010,2,2,355.5372,1.4641166676916535,3.454400987263781,15,1,0,1,0,0,0,0,0,1
FDF52,9.3,0.066887123,Frozen Foods,183.9292,OUT049,1,0,3283.7256,0.8732632617145935,1.04482525241832,14,1,0,0,1,0,0,0,1,0
FDY04,17.7,0.042468413,Frozen Foods,162.421,OUT035,0,1,1468.089,0.9221155210521933,0.6062744102577045,9,0,1,0,1,0,0,0,1,0
DRF49,7.27,0.071188446,Soft Drinks,111.9518,OUT049,1,0,1138.518,0.9237238323355987,1.1120150295777846,14,1,0,0,1,0,0,1,0,0
FDX27,20.7,0.191008614,Dairy,92.8436,OUT010,2,2,189.0872,1.561693720209665,2.4045475873245827,15,0,1,1,0,0,0,0,1,0
FDV28,16.1,0.159595473,Frozen Foods,32.8558,OUT013,2,2,339.558,0.8834465375642447,2.0090973988747733,26,0,1,0,1,0,0,0,1,0
FDE33,19.35,0.086905536,Fruits and Vegetables,78.8644,OUT019,0,0,314.2576,1.5315371918520533,1.2406539087422386,28,0,1,1,0,0,0,0,1,0
FDQ37,20.75,0.089186387,Breakfast,193.3478,OUT013,2,2,6006.1818,0.8740008680800098,1.1227394785611426,26,1,0,0,1,0,0,0,1,0
NCG30,20.2,0.112321218,Household,123.6046,OUT046,0,0,2988.1104,0.9222899192177384,1.6034853998989096,16,1,0,0,1,0,0,0,0,1
NCH29,5.51,0.034668802,Health and Hygiene,98.5726,OUT017,0,1,1761.7068,0.9304989401779447,0.4949280183107177,6,1,0,0,1,0,0,0,0,1
FDV20,20.2,0.062351684100000006,Fruits and Vegetables,129.0678,OUT017,0,1,3560.6984,0.9090909090909093,0.890125809652981,6,0,1,0,1,0,0,0,1,0
FDG57,14.7,0.072592873,Fruits and Vegetables,48.5034,OUT018,1,2,874.8612,0.9334195368662459,1.1339531953855457,4,1,0,0,0,1,0,0,1,0
FDU60,20.0,0.059889718,Baking Goods,168.5132,OUT035,0,1,2874.9244,0.9334778017279649,0.8549790513940378,9,0,1,0,1,0,0,0,1,0
NCH30,17.1,0.112402118,Household,112.986,OUT010,2,2,113.186,1.459173176094372,1.4149950412554329,15,1,0,1,0,0,0,0,0,1
NCM29,11.5,0.029529474,Health and Hygiene,132.6626,OUT010,2,2,262.3252,1.5560143893350022,0.3717372948513411,15,1,0,1,0,0,0,0,0,1
FDB12,11.15,0.105736638,Baking Goods,104.4648,OUT018,1,2,2181.1608,1.0031395392788371,1.651682783369446,4,0,1,0,0,1,0,0,1,0
FDD53,16.2,0.044291251,Frozen Foods,43.3454,OUT049,1,0,503.3448,0.8727201488207141,0.6918613842308354,14,1,0,0,1,0,0,0,1,0
FDI44,16.1,0.100388706,Fruits and Vegetables,76.0328,OUT049,1,0,1853.5872,1.0006230413975281,1.5681442164345816,14,1,0,0,1,0,0,0,1,0
FDW56,7.68,0.070556945,Fruits and Vegetables,191.2162,OUT027,1,2,7504.2318,0.870492884850473,1.1021505270826268,28,1,0,0,0,0,1,0,1,0
FDA01,15.0,0.054599767,Canned,59.4904,OUT018,1,2,644.4944,0.9334195295684539,0.8528878621039874,4,0,1,0,0,1,0,0,1,0
FDG47,12.8,0.069560905,Starchy Foods,263.0252,OUT013,2,2,2885.5772,0.8740008615531079,0.8756804354900168,26,1,0,0,1,0,0,0,1,0
FDT40,5.985,0.09322491366666667,Frozen Foods,125.2678,OUT035,0,1,1017.3424,0.9,1.3308686518279773,9,1,0,0,1,0,0,0,1,0
FDU20,19.35,0.021453493,Fruits and Vegetables,120.3098,OUT035,0,1,2530.7058,0.8745633800978434,0.3062677151732227,9,0,1,0,1,0,0,0,1,0
NCP41,16.6,0.016276741,Health and Hygiene,109.8596,OUT018,1,2,1617.894,0.8782920490290853,0.25425447023446673,4,1,0,0,0,1,0,0,0,1
FDW36,11.15,0.056656942,Baking Goods,106.2622,OUT027,1,2,2328.9684,0.9178236853986916,0.8850224239185785,28,1,0,0,0,0,1,0,1,0
FDN31,11.5,0.072994847,Fruits and Vegetables,189.253,OUT049,1,0,1328.271,0.9310779390620495,1.1402323200836675,14,1,0,0,1,0,0,0,1,0
NCU54,8.88,0.165073642,Household,207.727,OUT010,2,2,209.727,1.5560143946908838,2.0780603517806893,15,1,0,1,0,0,0,0,0,1
FDS01,11.6,0.017744999,Canned,177.9686,OUT046,0,0,1244.3802,0.8715648039369628,0.25332566120962785,16,1,0,0,1,0,0,0,1,0
FDA23,9.8,0.047453947,Baking Goods,101.7016,OUT017,0,1,1518.024,0.9348909784180688,0.6774473473220052,6,1,0,0,1,0,0,0,1,0
FDY08,9.395,0.171422166,Fruits and Vegetables,139.1838,OUT045,0,1,1685.8056,0.8765027633941699,2.4472040572071365,11,0,1,0,1,0,0,0,1,0
FDJ28,12.3,0.021860985,Frozen Foods,193.3162,OUT046,0,0,3078.6592,0.9325258405546507,0.3120850263118502,16,1,0,0,1,0,0,0,1,0
DRF36,16.1,0.023577298,Soft Drinks,192.6846,OUT046,0,0,2866.269,0.9296325919101148,0.3365869226245905,16,1,0,0,1,0,0,1,0,0
FDH44,19.1,0.043304681,Fruits and Vegetables,147.5418,OUT010,2,2,294.2836,1.5624609147481034,0.5451490591854182,15,0,1,1,0,0,0,0,1,0
NCY54,8.43,0.177971115,Household,174.0422,OUT049,1,0,2069.3064,0.9310779380699092,2.780037573944462,14,1,0,0,1,0,0,0,0,1
FDR59,14.5,0.106894492,Breads,260.4594,OUT010,2,2,1046.6376,1.5560143997540654,1.345661263407141,15,0,1,1,0,0,0,0,1,0
DRA59,8.27,0.127927931,Soft Drinks,184.8924,OUT046,0,0,4442.2176,0.871907673129253,1.8262851244880116,16,0,1,0,1,0,0,1,0,0
FDS55,7.02,0.081623275,Fruits and Vegetables,148.0734,OUT017,0,1,1930.1542,0.8767064405888765,1.165244929541573,6,1,0,0,1,0,0,0,1,0
FDZ28,20.0,0.051596927,Frozen Foods,128.0678,OUT045,0,1,1780.3492,0.8732022118680455,0.7365920758101986,11,0,1,0,1,0,0,0,1,0
DRG49,7.81,0.067592098,Soft Drinks,246.0486,OUT045,0,1,7086.1094,0.8765027709446264,0.9649373842396928,11,1,0,0,1,0,0,1,0,0
FDH21,10.395,0.054670967,Seafood,158.6604,OUT019,0,0,316.9208,1.5315372125122355,0.7804767339938843,28,1,0,1,0,0,0,0,1,0
NCN19,13.1,0.012089479,Others,189.853,OUT013,2,2,3415.554,0.9240653078455118,0.1521906627805865,26,1,0,0,1,0,0,0,0,1
FDP25,15.2,0.021250528,Canned,216.5824,OUT045,0,1,5241.1776,0.8765027575741466,0.30337020907432627,11,1,0,0,1,0,0,0,1,0
DRH59,10.8,0.05843345,Hard Drinks,74.738,OUT046,0,0,1025.332,0.9332131438594431,0.8341895290053116,16,1,0,0,1,0,0,1,0,0
FDH09,12.6,0.05606697,Seafood,50.7982,OUT035,0,1,473.3838,0.9988808326819172,0.8004059198465081,9,1,0,0,1,0,0,0,1,0
NCK54,12.15,0.029569276,Household,115.015,OUT049,1,0,2912.875,1.248453057314096,0.46189348375063105,14,1,0,0,1,0,0,0,0,1
FDT21,7.42,0.0204332,Snack Foods,248.9092,OUT045,0,1,5976.2208,0.9261983951396981,0.2917021241099291,11,1,0,0,1,0,0,0,1,0
FDR12,12.6,0.055213281,Baking Goods,172.4764,OUT019,0,0,687.1056,1.5315371966961606,0.788218749230585,28,0,1,1,0,0,0,0,1,0
FDS25,6.885,0.1408005,Canned,111.4228,OUT017,0,1,2984.1156,0.8796766165298384,2.0100525089432915,6,0,1,0,1,0,0,0,1,0
NCL05,19.6,0.047665717,Health and Hygiene,42.177,OUT027,1,2,1255.033,0.9449679086139136,0.744572984492474,28,1,0,0,0,0,1,0,0,1
NCI30,20.25,0.059268885,Household,246.446,OUT017,0,1,3695.19,0.8796766114363134,0.8461161075175261,6,1,0,0,1,0,0,0,0,1
FDJ26,15.3,0.084937098,Canned,214.0218,OUT045,0,1,1068.609,0.873675921429445,1.2125527035576027,11,0,1,0,1,0,0,0,1,0
FDA56,9.21,0.008778413,Fruits and Vegetables,122.4414,OUT049,1,0,1583.9382,0.931077969202853,0.1371251620219524,14,1,0,0,1,0,0,0,1,0
FDM33,15.6,0.0853244211111111,Snack Foods,220.4798,OUT018,1,2,661.1394,0.8999999999999999,1.332829187837301,4,1,0,0,0,1,0,0,1,0
FDP04,15.35,0.013834247,Frozen Foods,62.7168,OUT049,1,0,958.752,0.9237238414604632,0.21610094687122933,14,1,0,0,1,0,0,0,1,0
FDR55,12.15,0.132351411,Fruits and Vegetables,190.3872,OUT045,0,1,2836.308,1.0010958923770608,1.8894342402387405,11,0,1,0,1,0,0,0,1,0
NCZ54,14.65,0.082955719,Household,164.0552,OUT027,1,2,5523.4768,0.9270946312722341,1.2958283471650918,28,1,0,0,0,0,1,0,0,1
NCA53,11.395,0.009893817,Health and Hygiene,50.3034,OUT049,1,0,972.068,0.9261847847330658,0.1545485794688114,14,1,0,0,1,0,0,0,0,1
FDL20,17.1,0.12496619344444444,Fruits and Vegetables,111.9886,OUT046,0,0,3002.0922,0.9,1.784003683695003,16,1,0,0,1,0,0,0,1,0
FDT26,18.85,0.067940657,Dairy,119.044,OUT035,0,1,1198.44,0.9988808368132237,0.9699133743282561,9,0,1,0,1,0,0,0,1,0
NCZ06,19.6,0.094161662,Household,251.9698,OUT046,0,0,4566.0564,0.9222899189497842,1.3442415683848439,16,1,0,0,1,0,0,0,0,1
FDA04,11.3,0.067107448,Frozen Foods,258.1962,OUT017,0,1,4402.9354,1.004720896811356,0.9580185739481144,6,0,1,0,1,0,0,0,1,0
FDD29,12.15,0.018321361,Frozen Foods,255.3698,OUT027,1,2,4819.7262,0.9251308216951053,0.28619291386582973,28,1,0,0,0,0,1,0,1,0
FDS56,5.785,0.038756864,Fruits and Vegetables,260.7252,OUT046,0,0,6033.4796,0.929632599425967,0.5532887434488793,16,0,1,0,1,0,0,0,1,0
FDT07,5.82,0.077254736,Fruits and Vegetables,257.633,OUT013,2,2,1537.998,0.9242293556169482,0.972535663015688,26,0,1,0,1,0,0,0,1,0
FDT58,9.0,0.08630486,Snack Foods,168.0816,OUT018,1,2,2181.1608,0.9334195387723645,1.348144352604727,4,1,0,0,0,1,0,0,1,0
FDJ10,5.095,0.128876537,Snack Foods,139.1838,OUT027,1,2,4916.933,0.8704928791319952,2.01314474688684,28,0,1,0,0,0,1,0,1,0
FDN25,7.895,0.061163967,Breakfast,59.2588,OUT035,0,1,801.6232,0.9221155152074716,0.8731700904845842,9,0,1,0,1,0,0,0,1,0
DRC27,13.8,0.058220302,Dairy,247.4802,OUT045,0,1,1474.0812,0.8765027663221737,0.8311466515142784,11,1,0,0,1,0,0,1,0,0
FDA38,5.44,0.025519534,Dairy,238.7538,OUT049,1,0,3605.307,0.8760887678686408,0.39863358382371883,14,1,0,0,1,0,0,0,1,0
FDM56,16.7,0.070133177,Fruits and Vegetables,109.8912,OUT013,2,2,873.5296,0.8710498583687596,0.8828845883712759,26,1,0,0,1,0,0,0,1,0
NCI43,19.85,0.025947095,Household,46.9376,OUT013,2,2,575.2512,0.9982383448732539,0.32663984819203884,26,1,0,0,1,0,0,0,0,1
FDP36,10.395,0.091688111,Baking Goods,49.0008,OUT017,0,1,860.2136,1.1686609675090358,1.3089294253629855,6,0,1,0,1,0,0,0,1,0
DRK49,14.15,0.0347979887,Soft Drinks,40.5138,OUT019,0,0,40.6138,0.9090909090909091,0.49677227348351255,28,1,0,1,0,0,0,1,0,0
FDW32,18.35,0.165101585,Fruits and Vegetables,87.7882,OUT019,0,0,515.3292,1.5315371979499863,2.356972135466594,28,0,1,1,0,0,0,0,1,0
NCW18,15.1,0.059417055,Household,237.9248,OUT049,1,0,2133.2232,1.0680852033748782,0.9281373858512078,14,1,0,0,1,0,0,0,0,1
FDQ44,20.5,0.036287517,Fruits and Vegetables,121.2756,OUT018,1,2,2181.1608,1.0031395280767375,0.5668372686497379,4,1,0,0,0,1,0,0,1,0
FDL45,15.6,0.037764269,Snack Foods,124.9704,OUT045,0,1,2253.0672,0.8765027616243523,0.5391185659984118,11,1,0,0,1,0,0,0,1,0
