Item_Weight,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Outlet_Years,Item_Fat_Content_Low Fat,Item_Fat_Content_Regular,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Type_Combined_Drinks,Item_Type_Combined_Food,Item_Type_Combined_Non-Consumable
19.5,0.030688557,85.754,2,1,2163.85,9,False,True,False,True,False,False,False,True,False
19.7,0.041803291,110.3912,1,0,3275.736,14,True,False,False,True,False,False,False,True,False
7.75,0.082861686,32.6558,0,2,679.116,26,False,True,False,True,False,False,False,True,False
15.1,0.076385385,88.483,1,2,988.713,4,True,False,False,False,True,False,False,True,False
8.775,0.021498768,111.5228,1,2,1768.3648,28,True,False,False,False,False,True,False,True,False
11.1,0.033102681,116.6124,2,1,1540.6612,9,True,False,False,True,False,False,False,False,True
7.075,0.058676973,142.0128,2,1,2588.6304,6,True,False,False,True,False,False,False,True,False
7.97,0.021531416,108.4596,2,1,3020.0688,9,True,False,False,True,False,False,False,True,False
12.15,0.028592842,151.0708,2,1,2858.9452,9,True,False,False,True,False,False,False,False,True
14.1,0.067148407,200.4084,1,2,3968.168,4,True,False,False,False,True,False,False,True,False
12.35,0.026552056,56.2246,1,2,1737.738,28,True,False,False,False,False,True,False,True,False
11.1,0.060302689,175.8712,0,2,175.7712,15,False,True,True,False,False,False,False,True,False
6.135,0.138269873,111.686,2,0,452.744,28,True,False,True,False,False,False,True,False,False
7.42,0.036109859,186.5582,0,2,185.7582,15,False,True,True,False,False,False,False,True,False
16.35,0.020579897,52.1324,1,0,934.7832,14,True,False,False,True,False,False,False,True,False
19.1,0.025912378,146.8418,1,0,1765.7016,14,False,True,False,True,False,False,False,True,False
6.46,0.086077865,143.8102,2,0,291.6204,28,False,True,True,False,False,False,False,True,False
5.19,0.044432887,102.899,1,2,1651.184,4,False,True,False,False,True,False,False,True,False
11.8,0.115346634,200.2084,1,0,4563.3932,14,True,False,False,True,False,False,True,False,False
11.35,0.063226306,87.9856,2,0,1494.0552,16,False,True,False,True,False,False,False,True,False
15.2,0.03366718,109.6912,2,1,1419.4856,11,True,False,False,True,False,False,False,False,True
11.5,0.173867958,128.8652,2,1,1291.652,11,True,False,False,True,False,False,False,True,False
20.25,0.022936488,240.8538,2,1,7931.6754,9,False,True,False,True,False,False,False,True,False
10.1,0.054585372,196.5084,0,2,595.2252,26,True,False,False,True,False,False,False,False,True
13.1,0.020913071,120.1782,2,1,2026.0294,11,True,False,False,True,False,False,False,True,False
12.0,0.104230135,259.5278,2,0,2603.278,16,True,False,False,True,False,False,False,False,True
19.0,0.111923422,106.5622,2,0,2117.244,16,True,False,False,True,False,False,False,True,False
19.7,0.024756031,83.8592,1,2,247.6776,4,True,False,False,False,True,False,True,False,False
5.82,0.135375727,256.133,2,0,256.333,28,False,True,True,False,False,False,False,True,False
18.6,0.012679226,120.9414,2,1,2680.5108,11,True,False,False,True,False,False,False,False,True
11.5,0.173483253,129.0652,2,1,3487.4604,9,True,False,False,True,False,False,False,True,False
16.75,0.045138797,187.9556,2,1,2816.334,11,True,False,False,True,False,False,False,True,False
18.85,0.04282359,254.433,1,2,2050.664,4,True,False,False,False,True,False,False,True,False
6.135,0.115010655,161.5236,2,1,1288.9888,9,True,False,False,True,False,False,True,False,False
20.7,0.169776346,184.4266,2,1,3688.532,9,True,False,False,True,False,False,False,True,False
17.6,0.041608488,165.4526,2,1,1644.526,9,True,False,False,True,False,False,True,False,False
16.0,0.072608647,228.3668,0,2,5298.4364,26,True,False,False,True,False,False,False,False,True
8.92,0.130191993,176.837,2,1,2117.244,11,True,False,False,True,False,False,False,False,True
17.75,0.111931193,108.8912,2,1,327.5736,6,True,False,False,True,False,False,False,False,True
15.6,0.116913245,78.167,2,0,1837.608,16,True,False,False,True,False,False,False,True,False
19.5,0.13511877,232.9958,2,0,934.7832,28,False,True,True,False,False,False,True,False,False
17.75,0.063416566,154.6656,0,2,308.9312,15,False,True,True,False,False,False,False,True,False
5.73,0.075943184,85.5882,0,2,171.7764,15,True,False,True,False,False,False,True,False,False
5.73,0.05190652,188.1898,2,1,1496.7184,11,True,False,False,True,False,False,True,False,False
9.3,0.175060504,106.7964,1,2,525.982,4,True,False,False,False,True,False,False,True,False
20.2,0.099893424,187.6898,2,1,3928.8858,9,True,False,False,True,False,False,False,False,True
6.13,0.178923163,55.7298,2,0,161.7894,28,True,False,True,False,False,False,False,True,False
12.15,0.0,119.244,2,1,2636.568,9,True,False,False,True,False,False,False,True,False
21.35,0.068765205,260.4278,0,2,3644.5892,26,True,False,False,True,False,False,False,True,False
20.2,0.096906831,175.5028,1,2,6729.9064,4,False,True,False,False,True,False,False,True,False
6.57,0.096862255,193.982,2,1,2316.984,9,True,False,False,True,False,False,False,False,True
19.35,0.062528426,166.9184,2,0,3302.368,16,False,True,False,True,False,False,False,True,False
8.6,0.032621545,143.2154,2,0,2127.231,16,True,False,False,True,False,False,False,False,True
8.51,0.05190268,142.247,0,2,2862.94,26,True,False,False,True,False,False,False,False,True
9.395,0.170246782,141.5838,1,2,3231.1274,28,False,True,False,False,False,True,False,True,False
7.5,0.054610829,237.1906,0,2,237.6906,15,True,False,True,False,False,False,False,True,False
14.3,0.127517605,86.0224,2,1,1022.6688,9,True,False,False,True,False,False,False,True,False
15.0,0.064271703,45.506,2,1,466.06,11,True,False,False,True,False,False,True,False,False
14.3,0.13030659,75.7328,0,2,617.8624,26,True,False,False,True,False,False,False,True,False
10.195,0.187841082,112.486,0,2,113.186,15,True,False,True,False,False,False,True,False,False
6.825,0.046625941,154.9998,2,1,3075.996,9,False,True,False,True,False,False,False,True,False
12.65,0.035410748,231.401,2,0,2067.309,16,True,False,False,True,False,False,False,True,False
11.15,0.032250092,164.0526,2,1,4769.1254,9,True,False,False,True,False,False,False,False,True
19.1,0.045378573,42.4138,1,0,243.6828,14,True,False,False,True,False,False,True,False,False
18.85,0.0926587,131.4284,0,2,263.6568,15,True,False,True,False,False,False,False,True,False
19.6,0.024222321,45.5718,2,1,945.436,9,True,False,False,True,False,False,True,False,False
15.1,0.055518167,217.3166,2,1,1306.2996,6,True,False,False,True,False,False,False,True,False
10.1,0.031946638,51.6008,1,2,1821.6288,28,True,False,False,False,False,True,False,True,False
6.425,0.093983518,175.5712,2,1,1230.3984,6,True,False,False,True,False,False,False,True,False
8.88,0.098822387,209.627,2,1,1887.543,11,True,False,False,True,False,False,False,False,True
12.3,0.009410528,73.738,2,0,1318.284,16,True,False,False,True,False,False,False,True,False
12.85,0.169139066,46.406,1,2,186.424,4,True,False,False,False,True,False,False,True,False
11.35,0.043122189,197.9742,0,2,995.371,26,False,True,False,True,False,False,False,True,False
14.15,0.035769657,40.9138,1,2,1380.8692,28,True,False,False,False,False,True,True,False,False
19.0,0.10361083,228.372,1,0,905.488,14,False,True,False,True,False,False,False,True,False
10.195,0.044974051,115.5808,2,1,1874.8928,9,False,True,False,True,False,False,False,True,False
8.27,0.018920019,238.088,2,1,6231.888,6,True,False,False,True,False,False,False,False,True
14.85,0.054142088,124.1072,2,1,1837.608,6,False,True,False,True,False,False,False,True,False
17.7,0.0,98.241,2,0,289.623,28,True,False,True,False,False,False,False,True,False
18.0,0.124645538,117.2124,1,0,2133.2232,14,True,False,False,True,False,False,False,True,False
7.1,0.110459828,172.108,1,2,2250.404,4,True,False,False,False,True,False,False,True,False
8.355,0.013957308,94.0462,2,1,1480.7392,11,True,False,False,True,False,False,False,True,False
9.8,0.056386541,84.6908,2,0,503.3448,16,False,True,False,True,False,False,False,True,False
18.2,0.012273747,60.0904,2,1,1113.2176,6,False,True,False,True,False,False,False,True,False
14.35,0.090473389,229.7984,1,2,6024.1584,28,False,True,False,False,False,True,False,True,False
14.65,0.083359391,161.9552,2,0,4711.2008,16,True,False,False,True,False,False,False,False,True
14.5,0.112161697,154.4682,2,0,152.4682,28,True,False,True,False,False,False,False,True,False
9.695,0.128805815,224.0404,1,2,5851.0504,4,False,True,False,False,True,False,False,True,False
12.8,0.090596378,106.6938,1,2,2251.0698,28,True,False,False,False,False,True,False,False,True
13.85,0.056637129,233.83,2,1,2796.36,6,False,True,False,True,False,False,False,True,False
7.75,0.083059634,35.7558,1,0,611.2044,14,False,True,False,True,False,False,False,True,False
11.8,0.014115626,178.5344,2,1,3390.2536,11,False,True,False,True,False,False,False,True,False
12.3,0.076866235,247.146,1,2,492.692,4,True,False,False,False,True,False,False,False,True
16.0,0.099188598,88.9856,0,2,1669.8264,26,False,True,False,True,False,False,False,True,False
11.5,0.021010687,131.3942,1,0,927.4594,14,True,False,False,True,False,False,False,False,True
11.8,0.057143515,151.8366,1,2,6196.6006,28,False,True,False,False,False,True,False,True,False
7.36,0.052607932,56.3588,2,1,744.3644,6,True,False,False,True,False,False,False,True,False
7.64,0.070645636,91.212,0,2,466.06,26,False,True,False,True,False,False,False,True,False
17.75,0.014568036,158.1262,0,2,4137.2812,26,True,False,False,True,False,False,False,True,False
17.75,0.073524776,34.8216,1,0,207.7296,14,True,False,False,True,False,False,False,True,False
7.27,0.046559448,100.5384,2,0,2463.46,16,True,False,False,True,False,False,False,False,True
7.67,0.309390255,33.2216,0,2,138.4864,15,True,False,True,False,False,False,False,False,True
20.2,0.039247736,157.663,2,0,1095.241,16,False,True,False,True,False,False,False,True,False
16.0,0.040945898,143.1496,2,0,2258.3936,16,True,False,False,True,False,False,False,True,False
9.5,0.031331581,111.1228,1,0,663.1368,14,True,False,False,True,False,False,False,True,False
19.1,0.096929994,233.8958,2,1,2103.2622,11,True,False,False,True,False,False,False,True,False
15.0,0.026840766,219.8456,2,0,4863.0032,16,False,True,False,True,False,False,False,True,False
7.035,0.0,262.691,0,2,6048.793,26,True,False,False,True,False,False,False,True,False
19.75,0.041429246,117.2466,1,0,2239.0854,14,True,False,False,True,False,False,False,True,False
15.15,0.0,145.276,1,2,5273.136,28,False,True,False,False,False,True,False,True,False
10.195,0.0,196.4794,1,2,5852.382,28,False,True,False,False,False,True,False,True,False
11.8,0.025978802,102.5674,2,1,1629.8784,11,False,True,False,True,False,False,False,True,False
4.805,0.066006824,126.2704,2,0,250.3408,28,False,True,True,False,False,False,False,True,False
13.1,0.0,178.5318,2,0,180.4318,28,False,True,True,False,False,False,False,True,False
19.1,0.045492697,40.3138,1,2,527.9794,4,True,False,False,False,True,False,True,False,False
13.6,0.043618827,156.7946,0,2,2840.3028,26,False,True,False,True,False,False,False,True,False
5.34,0.005963881,99.5358,2,0,1407.5012,16,False,True,False,True,False,False,False,True,False
18.2,0.08982696,197.111,0,2,589.233,26,True,False,False,True,False,False,False,True,False
12.15,0.079431643,38.6506,2,0,796.9626,16,True,False,False,True,False,False,False,False,True
14.35,0.017135155,109.8228,2,1,1657.842,6,True,False,False,True,False,False,False,False,True
17.35,0.056005781,99.2016,1,0,1518.024,14,True,False,False,True,False,False,False,True,False
10.695,0.145253944,156.8972,0,2,467.3916,15,False,True,True,False,False,False,False,True,False
7.22,0.0383808,62.351,1,0,885.514,14,False,True,False,True,False,False,False,True,False
19.1,0.03856376,209.2586,2,0,3165.879,16,True,False,False,True,False,False,False,True,False
8.26,0.032625074,124.673,2,1,1847.595,6,False,True,False,True,False,False,True,False,False
19.35,0.069909188,163.2868,2,0,491.3604,28,False,True,True,False,False,False,True,False,False
14.0,0.037491314,164.2526,0,2,1808.9786,26,False,True,False,True,False,False,False,True,False
6.615,0.09234651,251.8408,1,2,4506.1344,4,False,True,False,False,True,False,False,True,False
14.15,0.183879453,82.9276,2,1,1705.7796,11,True,False,False,True,False,False,True,False,False
11.8,0.107274301,221.1772,2,1,3113.2808,11,False,True,False,True,False,False,False,True,False
16.1,0.047570401,125.7362,1,2,3020.0688,28,False,True,False,False,False,True,False,True,False
19.2,0.100640587,112.6886,2,1,1779.0176,6,True,False,False,True,False,False,False,True,False
18.85,0.036111038,58.1562,2,1,1185.124,11,True,False,False,True,False,False,False,True,False
17.0,0.140090284,265.1884,1,2,6359.7216,4,False,True,False,False,True,False,False,True,False
12.5,0.031225303,102.899,2,1,2167.179,6,True,False,False,True,False,False,False,True,False
16.25,0.086752988,98.141,1,2,1737.738,28,True,False,False,False,False,True,False,True,False
8.6,0.040369315,189.753,1,2,2846.295,4,False,True,False,False,True,False,False,True,False
9.3,0.043777415,192.9846,2,1,6114.7072,9,True,False,False,True,False,False,True,False,False
7.27,0.046631836,98.4384,1,0,1576.6144,14,True,False,False,True,False,False,False,False,True
11.8,0.076839735,34.9558,1,0,373.5138,14,False,True,False,True,False,False,False,True,False
16.35,0.0,198.5426,2,0,1384.1982,16,True,False,False,True,False,False,False,True,False
12.35,0.277459381,156.3946,2,0,473.3838,28,False,True,True,False,False,False,False,True,False
7.235,0.099478451,194.4452,1,2,4697.8848,28,True,False,False,False,False,True,False,True,False
20.0,0.034369528,43.7086,2,0,892.172,16,True,False,False,True,False,False,False,True,False
5.82,0.0,169.379,0,2,2376.906,26,True,False,False,True,False,False,False,False,True
18.75,0.01035692,208.3954,0,2,2709.1402,26,True,False,False,True,False,False,False,False,True
9.5,0.104488444,77.896,2,1,1997.4,9,False,True,False,True,False,False,False,True,False
7.35,0.028456456,43.5454,1,2,755.0172,28,True,False,False,False,False,True,False,True,False
10.5,0.027271252,171.6106,2,1,2566.659,9,True,False,False,True,False,False,False,False,True
20.5,0.036346224,72.9696,2,1,596.5568,9,True,False,False,True,False,False,False,True,False
12.3,0.064984487,92.5804,2,1,2297.01,6,False,True,False,True,False,False,False,True,False
13.1,0.044372393,180.3318,1,2,2886.9088,4,False,True,False,False,True,False,False,True,False
11.395,0.009934335,47.2034,2,1,340.2238,6,True,False,False,True,False,False,False,False,True
8.93,0.013253936,56.4614,2,1,828.921,6,True,False,False,True,False,False,False,False,True
18.2,0.089884775,195.111,2,1,3731.809,9,True,False,False,True,False,False,False,True,False
19.7,0.053178425,55.993,0,2,905.488,26,True,False,False,True,False,False,False,True,False
14.1,0.089660816,140.0496,2,1,1411.496,9,True,False,False,True,False,False,False,True,False
7.67,0.185889129,35.4216,2,1,173.108,6,True,False,False,True,False,False,False,False,True
10.3,0.0,78.896,2,0,399.48,28,False,True,True,False,False,False,False,True,False
14.15,0.024503972,195.111,1,2,982.055,4,False,True,False,False,True,False,False,True,False
11.6,0.143990173,239.6222,2,1,2390.222,9,False,True,False,True,False,False,False,True,False
18.85,0.042891098,257.633,2,1,5382.993,6,True,False,False,True,False,False,False,True,False
15.6,0.046023105,169.2132,2,1,2536.698,6,False,True,False,True,False,False,False,True,False
6.385,0.084179812,109.0596,1,2,1941.4728,4,True,False,False,False,True,False,True,False,False
16.1,0.025050746,97.141,1,2,1448.115,4,False,True,False,False,True,False,False,True,False
9.0,0.065515067,178.137,1,2,1058.622,4,True,False,False,False,True,False,False,True,False
8.895,0.080695806,51.3008,1,2,759.012,28,False,True,False,False,False,True,False,True,False
6.635,0.027222517,174.0396,2,1,2093.2752,6,True,False,False,True,False,False,False,False,True
10.1,0.054366282,199.6084,1,2,7142.7024,28,True,False,False,False,False,True,False,False,True
20.75,0.021232318,151.1024,0,2,2428.8384,26,True,False,False,True,False,False,True,False,False
6.63,0.104183308,166.15,1,0,3828.35,14,False,True,False,True,False,False,False,True,False
8.42,0.070856383,217.4192,1,2,431.4384,4,True,False,False,False,True,False,False,False,True
5.15,0.061272194,125.6388,1,0,1733.7432,14,False,True,False,True,False,False,False,True,False
5.92,0.019107027,48.4692,1,2,1034.6532,28,False,True,False,False,False,True,True,False,False
6.325,0.0,100.7042,1,2,3174.5344,28,True,False,False,False,False,True,False,True,False
15.1,0.052329172,243.1512,2,1,4604.6728,9,True,False,False,True,False,False,False,True,False
